Sf Course C ID,Sf Course C Name,Sf Course C Course Start Date C Date,Sf Course C Course End Date C Date,Sf Course C Final Grade C
a1C36000005nvtvEAA,Nutrition through the Lifespan,11/27/2017,3/3/2018,
a1C36000005o4AIEAY,Human Development,11/27/2017,3/3/2018,A
a1C36000005nvu1EAA,Composition II,11/27/2017,3/3/2018,C+
a1C36000005oYMIEA2,Baseball & the American Exper.,11/27/2017,3/3/2018,C+
a1C36000005o4ACEAY,History of Western Civ II,11/27/2017,3/3/2018,A
a1C36000005olc3EAA,Medical Ethics & Leadership,11/27/2017,3/3/2018,A-
a1C36000005oEJ0EAM,Human Capital & Organizational,11/27/2017,3/3/2018,A
a1C36000005omBoEAI,"Intro to Cyber Threats, Tech,",11/27/2017,3/3/2018,A
a1C36000005olc7EAA,Intro to Programming Using C#,11/27/2017,3/3/2018,
a1C36000005omCWEAY,Composition I,11/27/2017,3/3/2018,W
a1C36000005omBuEAI,IT Infrastructure,11/27/2017,3/3/2018,
a1C36000006u0EwEAI,Introduction to Psychology,11/27/2017,3/3/2018,
a1C36000005omCGEAY,Intro to Programming Using C#,11/27/2017,3/3/2018,B
a1C36000006u0F2EAI,Composition I,11/27/2017,3/3/2018,B
a1C36000006u0F7EAI,Human Capital & Organizational,11/27/2017,3/3/2018,A-
a1C36000006u0FEEAY,Oral Communication Skills,11/27/2017,3/3/2018,F
a1C36000006u0FiEAI,Financial Reporting and Analys,11/27/2017,3/3/2018,D
a1C36000006u0FJEAY,Introduction to Psychology,11/27/2017,3/3/2018,B+
a1C36000006uCKmEAM,Principles of Management,11/27/2017,3/3/2018,B-
a1C36000006u3SpEAI,Operational Security,11/27/2017,3/3/2018,A
a1C36000006uCKqEAM,Applied Statistics,11/27/2017,3/3/2018,B
a1C36000006u3StEAI,Securing Access Control,11/27/2017,3/3/2018,A
a1C36000006uCKvEAM,Introduction to Algebra,11/27/2017,3/3/2018,
a1C36000006uCKeEAM,Introduction to Psychology,11/27/2017,3/3/2018,
a1C36000006uvI3EAI,Composition II,11/27/2017,3/3/2018,
a1C36000006uCKiEAM,Human Capital & Organizational,11/27/2017,3/3/2018,W
a1C36000004tzz4EAA,Marketing & New Media Strategy,11/27/2017,3/3/2018,A
a1C36000006uhN7EAI,"Intro to Cyber Threats, Tech,",11/27/2017,3/3/2018,F
a1C36000004tzzBEAQ,Composition II,11/27/2017,3/3/2018,
a1C36000006ul2IEAQ,Med Terminology & Document,11/27/2017,3/3/2018,
a1C36000005nok8EAA,General Chemistry I,11/27/2017,3/3/2018,W
a1C36000006ul2MEAQ,Nutrition through the Lifespan,11/27/2017,3/3/2018,C
a1C36000005nokUEAQ,Introduction to Unix,11/27/2017,3/3/2018,A
a1C36000006uvI7EAI,Intermediate Algebra,11/27/2017,3/3/2018,F
a1C36000005nvtrEAA,Introduction to Psychology,11/27/2017,3/3/2018,C
a1C36000004u0BpEAI,Business Analysis for Decision,11/27/2017,3/3/2018,A-
a1C36000005o4ABEAY,Network Security,11/27/2017,3/3/2018,A
a1C36000005lAAuEAM,Information Security,11/27/2017,3/3/2018,A
a1C36000005oEIuEAM,Intro to Programming Using C#,11/27/2017,3/3/2018,A
a1C36000005nok2EAA,History of Western Civ II,11/27/2017,3/3/2018,
a1C36000005olc2EAA,Composition II,11/27/2017,3/3/2018,A-
a1C36000005nvu0EAA,Introduction to Psychology,11/27/2017,3/3/2018,
a1C36000005omC5EAI,Composition I,11/27/2017,3/3/2018,A
a1C36000005o4AHEAY,"Bus Comm: Prof Writ,Speak, Re",11/27/2017,3/3/2018,
a1C36000006u0F6EAI,Fund of Print Design,11/27/2017,3/3/2018,
a1C36000005oEIzEAM,Network Security,11/27/2017,3/3/2018,A-
a1C36000006u0FDEAY,Introduction to Sociology,11/27/2017,3/3/2018,D
a1C36000005olc6EAA,Macroeconomics,11/27/2017,3/3/2018,
a1C36000006u3SsEAI,"Intro to Cyber Threats, Tech,",11/27/2017,3/3/2018,A
a1C36000005omBUEAY,Comedy on Stage and Screen,11/27/2017,3/3/2018,A
a1C36000006uCKhEAM,Interm Computer Concepts & App,11/27/2017,3/3/2018,F
a1C36000005omBiEAI,Composition II,11/27/2017,3/3/2018,A
a1C36000006uhNAEAY,Critical Thinking & Communicat,11/27/2017,3/3/2018,WP
a1C36000005omCVEAY,Operational Security,11/27/2017,3/3/2018,A
a1C36000006ul2LEAQ,Principles of Marketing,11/27/2017,3/3/2018,
a1C36000005omCbEAI,Introduction to Sociology,11/27/2017,3/3/2018,A
a1C36000007SvcNEAS,Introduction to Sociology,11/27/2017,3/3/2018,F
a1C36000006u0FIEAY,Composition II,11/27/2017,3/3/2018,
a1C36000006u0F3EAI,Introduction to Psychology,11/27/2017,3/3/2018,
a1C36000006u3SoEAI,History of Western Civ II,11/27/2017,3/3/2018,B+
a1C36000005olc9EAA,Composition II,11/27/2017,3/3/2018,F
a1C36000006uCI6EAM,Oral Communication Skills,11/27/2017,3/3/2018,WP
a1C36000005lAAtEAM,Egyptian Tombs and Treasures,11/27/2017,3/3/2018,
a1C36000006uCKlEAM,IT Infrastructure,11/27/2017,3/3/2018,B-
a1C36000005nQEvEAM,Marketing & New Media Strategy,11/27/2017,3/3/2018,A
a1C36000006uCKpEAM,Principles of Marketing,11/27/2017,3/3/2018,
a1C36000005nQF0EAM,Business Analysis for Decision,11/27/2017,3/3/2018,A-
a1C36000006uCKtEAM,Rogue Leaders and Outlaw State,11/27/2017,3/3/2018,
a1C36000005nokTEAQ,"Process Addictions: Sex, Gambl",11/27/2017,3/3/2018,A
a1C36000006uCKuEAM,Egyptian Tombs and Treasures,11/27/2017,3/3/2018,F
a1C36000005o4AAEAY,Nutrition through the Lifespan,11/27/2017,3/3/2018,B-
a1C36000005lAAzEAM,Intro to Programming Using C#,11/27/2017,3/3/2018,A
a1C36000005o4AGEAY,Interm Computer Concepts & App,11/27/2017,3/3/2018,W
a1C36000005lTIoEAM,Advanced Accounting Problems,11/27/2017,3/3/2018,A
a1C36000005o4AKEAY,For Love of Wisdom,11/27/2017,3/3/2018,B+
a1C36000005lhHlEAI,Human Capital & Organizational,11/27/2017,3/3/2018,
a1C36000005oYMKEA2,Nutrition through the Lifespan,11/27/2017,3/3/2018,B
a1C36000005nvtqEAA,For Love of Wisdom,11/27/2017,3/3/2018,F
a1C36000005omBrEAI,American Vision and Values,11/27/2017,3/3/2018,
a1C36000005nvtxEAA,History of Western Civ II,11/27/2017,3/3/2018,F
a1C36000005omCAEAY,Freedom and Responsibility,11/27/2017,3/3/2018,
a1C36000005olc5EAA,Applied Statistics,11/27/2017,3/3/2018,
a1C36000005omCJEAY,"Intro to Cyber Threats, Tech,",11/27/2017,3/3/2018,B
a1C36000005omBhEAI,Introduction to Psychology,11/27/2017,3/3/2018,C+
a1C36000005omCOEAY,Securing Access Control,11/27/2017,3/3/2018,A-
a1C36000005omC4EAI,Operational Security,11/27/2017,3/3/2018,B
a1C36000006u3SrEAI,Business Analysis for Decision,11/27/2017,3/3/2018,A-
a1C36000005omCEEAY,Network Security,11/27/2017,3/3/2018,A
a1C36000006u3SvEAI,Nutrition through the Lifespan,11/27/2017,3/3/2018,
a1C36000005omCUEAY,Introduction to Virtue Ethics,11/27/2017,3/3/2018,A
a1C36000006uCKoEAM,Interm Computer Concepts & App,11/27/2017,3/3/2018,C-
a1C36000006u0EzEAI,Egyptian Tombs and Treasures,11/27/2017,3/3/2018,
a1C360000047qmQEAQ,Composition I,11/27/2017,3/3/2018,
a1C36000006u0FYEAY,Fund of  Web Design,11/27/2017,3/3/2018,
a1C36000004u04oEAA,Accounting for Performance Man,11/27/2017,3/3/2018,A
a1C36000006uCI5EAM,Composition I,11/27/2017,3/3/2018,W
a1C36000004u05DEAQ,General Chemistry I,11/27/2017,3/3/2018,
a1C36000006uCKgEAM,Nutrition through the Lifespan,11/27/2017,3/3/2018,W
a1C36000005nQEuEAM,Business Analysis for Decision,11/27/2017,3/3/2018,C-
a1C36000006uCKkEAM,Composition I,11/27/2017,3/3/2018,
a1C36000005nojrEAA,Oral Communication Skills,11/27/2017,3/3/2018,B+
a1C36000006uCKsEAM,Egyptian Tombs and Treasures,11/27/2017,3/3/2018,B+
a1C36000005nvtwEAA,Introduction to Psychology,11/27/2017,3/3/2018,W
a1C36000006ul2KEAQ,Med Terminology & Document,11/27/2017,3/3/2018,C+
a1C36000005o4A9EAI,Oral Communication Skills,11/27/2017,3/3/2018,B+
a1C36000006ul2OEAQ,Nutrition through the Lifespan,11/27/2017,3/3/2018,
a1C36000005o4ADEAY,Composition II,11/27/2017,3/3/2018,W
a1C36000006uvI5EAI,Composition I,11/27/2017,3/3/2018,
a1C36000005o4AJEAY,For Love of Wisdom,11/27/2017,3/3/2018,D+
a1C36000008nwkhEAA,Microeconomics,11/27/2017,3/3/2018,
a1C36000005oEIlEAM,Leadership and Org Comm,11/27/2017,3/3/2018,A
a1C36000004u0C8EAI,Business Analysis for Decision,11/27/2017,3/3/2018,
a1C36000005olc0EAA,College Algebra,11/27/2017,3/3/2018,B
a1C36000005mjlEEAQ,Financial Reporting and Analys,11/27/2017,3/3/2018,A-
a1C36000005olc4EAA,IT Strategy and Policy,11/27/2017,3/3/2018,B
a1C36000005nQF8EAM,Fund of  Web Design,11/27/2017,3/3/2018,B+
a1C36000005olc8EAA,Composition I,11/27/2017,3/3/2018,W
a1C36000005nok6EAA,Physical and Mental Effects of,11/27/2017,3/3/2018,A
a1C36000005omC9EAI,Assessments and Audits,11/27/2017,3/3/2018,A-
a1C36000005nokKEAQ,Composition II,11/27/2017,3/3/2018,B+
a1C36000005omCgEAI,"Intro to Cyber Threats, Tech,",11/27/2017,3/3/2018,
a1C36000005nokSEAQ,General Chemistry I,11/27/2017,3/3/2018,
a1C36000006u3SuEAI,Composition II,11/27/2017,3/3/2018,
a1C36000005nvtpEAA,History of Western Civ II,11/27/2017,3/3/2018,B-
a1C36000006uCKfEAM,"Intro to Cyber Threats, Tech,",11/27/2017,3/3/2018,F
a1C36000005omBwEAI,"Intro to Cyber Threats, Tech,",11/27/2017,3/3/2018,A-
a1C36000006uCKjEAM,Intermediate Algebra,11/27/2017,3/3/2018,A-
a1C36000005omCHEAY,Composition I,11/27/2017,3/3/2018,
a1C36000006uCKrEAM,History of Nebraska,11/27/2017,3/3/2018,WP
a1C36000005omCTEAY,Tradition and Change,11/27/2017,3/3/2018,
a1C36000006uvI0EAI,Composition I,11/27/2017,3/3/2018,
a1C36000006u0ExEAI,Financial Reporting and Analys,11/27/2017,3/3/2018,B
a1C36000006u0FKEAY,Composition I,11/27/2017,3/3/2018,
a1C36000006u0FWEAY,For Love of Wisdom,11/27/2017,3/3/2018,
a1C36000006u0FeEAI,Composition I,11/27/2017,3/3/2018,
a1C36000006u3SqEAI,Composition II,11/27/2017,3/3/2018,A
a1C36000006uCKnEAM,Introduction to Unix,11/27/2017,3/3/2018,W
a1C36000006ul2JEAQ,Oral Communication Skills,11/27/2017,3/3/2018,A-
a1C36000006ul2NEAQ,Composition II,11/27/2017,3/3/2018,
a1C36000004u0C6EAI,How to Use Marketing Databases,11/22/2017,1/2/2018,
a1C36000004u08GEAQ,Applied Search Marketing: SEO,11/22/2017,1/2/2018,
a1C36000004u02HEAQ,Enterprise Information Intelli,11/22/2017,3/27/2018,
a1C36000004u01jEAA,Human Resources in Healthcare,11/21/2017,1/15/2018,B+
a1C36000004u09UEAQ,Management and Design of Datab,11/21/2017,2/5/2018,A
a1C36000004u07dEAA,Intermediate Java Programming,11/21/2017,2/5/2018,A
a1C36000004u05TEAQ,Human Capital & Organizational,11/20/2017,1/14/2018,A
a1C36000004NE98EAG,Communications in Business,11/16/2017,1/10/2018,C
a1C36000004NE9FEAW,Communications in Business,11/16/2017,1/10/2018,B+
a1C36000004u025EAA,Communications in Business,11/16/2017,1/10/2018,B
a1C36000004u0CEEAY,Global Business Mgmt,11/16/2017,1/10/2018,
a1C36000004u02NEAQ,Communications in Business,11/16/2017,1/10/2018,A
a1C36000005nojzEAA,Linux 1,11/16/2017,1/31/2018,C+
a1C36000005omCNEAY,Foundations for Professional S,11/16/2017,1/10/2018,
a1C36000004u0BZEAY,The American Criminal and Civi,11/16/2017,1/10/2018,A-
a1C36000005omCFEAY,Foundations for Professional S,11/16/2017,1/10/2018,D+
a1C36000004u0DxEAI,Global Business Mgmt,11/16/2017,1/10/2018,
a1C36000005nok0EAA,Business Telecommunications,11/16/2017,1/31/2018,A-
a1C36000005oEIxEAM,Foundations for Professional S,11/16/2017,1/10/2018,B+
a1C36000004tqpFEAQ,High School Completion Program,11/15/2017,12/15/2017,Failed
a1C36000004tnNeEAI,High School Completion Program,11/15/2017,12/11/2017,Passed
a1C36000005mMhbEAE,Penn Foster High School,11/15/2017,12/13/2017,Passed
a1C36000005kkckEAA,High School Completion Program,11/15/2017,12/14/2017,Passed
a1C36000005mMhqEAE,Penn Foster High School,11/15/2017,12/13/2017,Failed
a1C36000005lcemEAA,High School Completion Program,11/15/2017,12/11/2017,Passed
a1C36000005mMurEAE,Penn Foster High School,11/15/2017,12/13/2017,Failed
a1C36000005mMiAEAU,Penn Foster High School,11/15/2017,12/11/2017,Passed
a1C36000005mMwOEAU,Penn Foster High School,11/15/2017,12/14/2017,Passed
a1C36000005mMvfEAE,Penn Foster High School,11/15/2017,12/11/2017,Passed
a1C36000006vFUZEA2,Penn Foster High School,11/15/2017,12/13/2017,Passed
a1C36000005mN3jEAE,High School Completion Program,11/15/2017,12/14/2017,Failed
a1C36000005olZGEAY,Medical Terminology,11/15/2017,3/19/2018,Passed
a1C36000006ubssEAA,High School Completion Program,11/15/2017,12/11/2017,Passed
a1C36000004tzylEAA,Fund of Human Resource Mgmt,11/15/2017,1/9/2018,
a1C36000006ubvIEAQ,High School Completion Program,11/15/2017,12/14/2017,Failed
a1C36000005mMhCEAU,Penn Foster High School,11/15/2017,12/14/2017,Passed
a1C36000004NBx3EAG,Fund of Human Resource Mgmt,11/15/2017,1/9/2018,
a1C36000005mMk5EAE,Penn Foster High School,11/15/2017,12/14/2017,
a1C36000004tqqDEAQ,High School Completion Program,11/15/2017,12/14/2017,Failed
a1C36000005mN6iEAE,High School Completion Program,11/15/2017,12/11/2017,Passed
a1C36000005lF8CEAU,Student Success Skills for Online Learning,11/15/2017,11/10/2017,
a1C36000005mYdpEAE,High School Completion Program,11/15/2017,12/14/2017,Passed
a1C36000005mMjbEAE,Penn Foster High School,11/15/2017,12/14/2017,
a1C36000006uf0pEAA,Penn Foster High School,11/15/2017,12/13/2017,Passed
a1C36000005nMMoEAM,Information Technology Fundamentals,11/15/2017,1/17/2018,Passed
a1C36000006ubwQEAQ,High School Completion Program,11/15/2017,12/11/2017,Passed
a1C36000005olDPEAY,College Algebra,11/15/2017,3/8/2018,Failed
a1C36000004NE9zEAG,Business Intelligence,11/14/2017,1/8/2018,
a1C36000004u0DmEAI,Comm in the Public Sector,11/14/2017,1/22/2018,A
a1C36000005omCBEAY,Foundations for Professional S,11/14/2017,1/8/2018,B-
a1C36000006u0FAEAY,Foundations for Professional S,11/14/2017,1/8/2018,C+
a1C36000005nojnEAA,Foundations for Professional S,11/14/2017,1/8/2018,B+
a1C36000005kuNWEAY,Retail Marketing/Management,11/13/2017,1/14/2018,B-
a1C36000004u1bNEAQ,"Contracts, Procurement, and Risk Management",11/13/2017,1/14/2018,A
a1C36000005lbvzEAA,Microeconomic Principles,11/13/2017,1/14/2018,A
a1C36000005lfo6EAA,Capstone - Organizational Leadership,11/13/2017,1/14/2018,A
a1C36000005n8XlEAI,Conflict Management and Negotiation,11/13/2017,1/14/2018,A
a1C36000005mq0FEAQ,Analyzing Financial Statements,11/13/2017,1/14/2018,A
a1C36000005kiVjEAI,Financial Accounting,11/13/2017,1/14/2018,
a1C36000005ngUTEAY,Composition II (GT-CO2),11/13/2017,1/14/2018,W
a1C36000005n8XgEAI,Composition II (GT-CO2),11/13/2017,1/14/2018,B
a1C36000005oJJqEAM,Introduction to the U.S. Healthcare System,11/13/2017,1/14/2018,F
a1C360000047s1aEAA,Leading Diverse Teams,11/13/2017,1/14/2018,A
a1C360000047vs9EAA,Introduction to the U.S. Healthcare System,11/13/2017,1/14/2018,WA
a1C36000004tzwDEAQ,Introduction to Political Science (GT-SS1),11/13/2017,1/14/2018,
a1C36000005n8XbEAI,Environmental Conservation - Lab,11/13/2017,1/14/2018,A-
a1C36000005lBe7EAE,Principles of Management,11/13/2017,1/14/2018,B-
a1C36000005oJIyEAM,Applying Leadership Principles,11/13/2017,1/14/2018,WA
a1C36000005nHmgEAE,Dynamics of Power in Organizations,11/13/2017,1/14/2018,B-
a1C360000047vs4EAA,Introduction to Health Policy,11/13/2017,1/14/2018,WA
a1C36000005lmG3EAI,Database Management,11/13/2017,1/14/2018,
a1C36000004tzw8EAA,Earth Science with Lab,11/13/2017,1/14/2018,
a1C36000005nnG0EAI,The U.S. Healthcare System,11/13/2017,1/14/2018,A-
a1C36000005kuNbEAI,Strategic Marketing,11/13/2017,1/14/2018,C+
a1C36000005lhHfEAI,Health Information Techn and A,11/13/2017,1/21/2018,
a1C36000005ngUYEAY,Public Health and the Environment,11/13/2017,1/14/2018,
a1C36000005mZ1DEAU,Foundations of Business,11/2/2017,12/13/2017,B+
a1C36000004NBvkEAG,Structured Sys. Analysis & Des,11/2/2017,1/17/2018,
a1C36000004tzyyEAA,Structured Sys. Analysis & Des,11/2/2017,1/17/2018,C-
a1C36000004u0CiEAI,Business System Programming,11/2/2017,1/17/2018,C-
a1C36000004NBwHEAW,Business System Programming,11/2/2017,1/17/2018,
a1C36000004u0B4EAI,Structured Sys. Analysis & Des,11/2/2017,1/17/2018,
a1C36000004u0DpEAI,Business System Programming,11/2/2017,1/17/2018,
a1C36000005kvRrEAI,Business System Programming,11/2/2017,1/17/2018,B+
a1C36000005kvRvEAI,Structured Sys. Analysis & Des,11/2/2017,1/17/2018,C
a1C36000005nPRkEAM,Term 2,11/1/2017,4/30/2018,
a1C36000004tzydEAA,Buyer Behavior,11/1/2017,12/12/2017,C
a1C36000005nPSiEAM,Term 2,11/1/2017,4/30/2018,
a1C36000005nEiOEAU,Term 1,11/1/2017,4/30/2018,
a1C36000004u08BEAQ,Employee and Labor Relations,11/1/2017,12/12/2017,B
a1C36000005nPSxEAM,Term 2,11/1/2017,4/30/2018,Passed
a1C36000005nfYBEAY,Term 1,11/1/2017,4/30/2018,Passed
a1C36000004NJNwEAO,High School Completion Program,11/1/2017,12/1/2017,Passed
a1C36000004u09yEAA,Employee and Labor Relations,11/1/2017,12/12/2017,
a1C36000005kvRSEAY,Foundations of Bus Comm,11/1/2017,12/12/2017,W
a1C36000005nPXyEAM,Term 2,11/1/2017,4/30/2018,Passed
a1C36000005nPUzEAM,Term 2,11/1/2017,4/30/2018,
a1C36000004u02DEAQ,Fundamentals of Project Mgt,10/31/2017,12/11/2017,A
a1C36000005lBLvEAM,Principles of Healthcare Mgmt,10/31/2017,12/11/2017,A
a1C36000004tnMREAY,High School Completion Program,10/30/2017,12/11/2017,Failed
a1C36000005kkiHEAQ,High School Completion Program,10/30/2017,12/1/2017,Passed
a1C36000004u1rfEAA,High School Completion Program,10/30/2017,12/1/2017,Passed
a1C36000005ks7NEAQ,High School Completion Program,10/30/2017,12/1/2017,Passed
a1C36000004NEHhEAO,High School Completion Program,10/30/2017,12/1/2017,Failed
a1C36000005l3g8EAA,High School Completion Program,10/30/2017,12/12/2017,Passed
a1C36000004NM5EEAW,High School Completion Program,10/30/2017,12/8/2017,Failed
a1C36000005nSNPEA2,Spanish I,10/30/2017,3/2/2018,A
a1C36000004tnKtEAI,High School Completion Program,10/30/2017,12/1/2017,Passed
a1C36000004tnJ7EAI,High School Completion Program,10/30/2017,12/1/2017,Passed
a1C36000005o0qdEAA,Anatomy & Physiology II + Lab,10/30/2017,2/28/2018,Passed
a1C36000005o05bEAA,Introduction to Programming in C++,10/30/2017,3/2/2018,
a1C36000005nOROEA2,Spanish I Intensive,10/26/2017,2/9/2018,A
a1C36000005lDS6EAM,Student Success Skills for Online Learning,10/25/2017,11/24/2017,F
a1C36000005mmxFEAQ,Basic English for Everyday Interactions,10/25/2017,12/15/2017,
a1C36000005leLcEAI,Advanced Writing for English Language Learners,10/25/2017,12/22/2017,
a1C36000005moN3EAI,Student Success Skills for Online Learning,10/25/2017,11/24/2017,
a1C36000005lpVoEAI,Introduction to English for Hospitality Employees,10/25/2017,12/14/2017,A
a1C36000005nLxdEAE,Advanced Writing for English Language Learners,10/25/2017,12/14/2017,B
a1C36000005mMy5EAE,Advanced Writing for English Language Learners,10/25/2017,12/14/2017,A
a1C36000005mWLjEAM,Student Success Skills for Online Learning,10/25/2017,11/24/2017,C
a1C36000005mSiEEAU,Introduction to English for Hospitality Employees,10/25/2017,12/15/2017,B
a1C36000005lDD9EAM,Management Training Program - 16 Week,10/25/2017,3/2/2018,
a1C36000005mrAXEAY,Student Success Skills for Online Learning,10/25/2017,11/24/2017,C
a1C36000005lp9LEAQ,English Language and Technology,10/25/2017,12/15/2017,A
a1C36000005nD4JEAU,Introduction to English for Hospitality Employees,10/25/2017,12/14/2017,C
a1C36000005lpuqEAA,English Language and Technology,10/25/2017,12/15/2017,
a1C36000005kgvwEAA,Advanced Writing for English Language Learners,10/25/2017,12/22/2017,A
a1C36000005mw1IEAQ,Introduction to English for Hospitality Employees,10/25/2017,12/15/2017,C
a1C36000005lS51EAE,Introduction to English for Hospitality Employees,10/25/2017,12/15/2017,C
a1C36000005n44GEAQ,Introduction to English for Hospitality Employees,10/25/2017,12/15/2017,A
a1C36000005laS2EAI,Introduction to English for Hospitality Employees,10/25/2017,12/15/2017,
a1C36000005nHewEAE,English Language and Technology,10/25/2017,12/15/2017,
a1C36000005lojBEAQ,Introduction to English for Hospitality Employees,10/25/2017,12/15/2017,
a1C36000005l58zEAA,Spanish I Intensive,10/25/2017,2/2/2018,
a1C36000005nD9sEAE,Introduction to English for Hospitality Employees,10/25/2017,12/14/2017,B
a1C36000005nJOhEAM,Management Training Program - 16 Week,10/25/2017,3/2/2018,
a1C36000005nMJ6EAM,Spanish I Intensive,10/25/2017,2/2/2018,B
a1C36000004jidwEAA,Advanced Writing for English Language Learners,10/25/2017,1/5/2018,
a1C36000005nD5lEAE,Management Training Program - 16 Week,10/25/2017,3/2/2018,
a1C36000008rUXOEA2,Computer Applications,10/23/2017,12/10/2017,B-
a1C36000008rUXBEA2,Appl Concepts in Acct and Fin,10/23/2017,12/10/2017,FA
a1C36000008rUXbEAM,Intro to Critical Thinking,10/23/2017,12/10/2017,
a1C36000008rUX4EAM,Nurse as Caregiver,10/23/2017,12/10/2017,A
a1C36000007g8EeEAI,Introduction to Business,10/23/2017,12/10/2017,
a1C36000008rUXKEA2,Intro to Critical Thinking,10/23/2017,12/10/2017,C
a1C36000007g8EvEAI,Child Development,10/23/2017,12/10/2017,A
a1C36000008rUXSEA2,First Year Experience Seminar,10/23/2017,12/10/2017,C
a1C36000007g8EPEAY,First Year Experience Seminar,10/23/2017,12/10/2017,B-
a1C36000007g8ESEAY,Human A and P with Lab,10/23/2017,12/10/2017,A
a1C36000008rUXZEA2,Admin Intern 3 Credits,10/23/2017,12/10/2017,
a1C36000007g8EWEAY,Appl Concepts in Acct and Fin,10/23/2017,12/10/2017,FA
a1C36000004NBuoEAG,Intro to Counseling,10/23/2017,12/17/2017,
a1C36000007g8EiEAI,Strategic Management,10/23/2017,12/10/2017,B-
a1C36000004NBwiEAG,Writing & Rhetoric,10/23/2017,12/17/2017,
a1C36000007g8EbEAI,Intro to Critical Thinking,10/23/2017,12/10/2017,B
a1C36000004t4fEEAQ,Principles of Accounting I,10/23/2017,12/17/2017,
a1C36000007g8EfEAI,Intro to Critical Thinking,10/23/2017,12/10/2017,C
a1C36000004t4fUEAQ,Human Diversity,10/23/2017,12/17/2017,
a1C36000004NBx0EAG,Social Psychology,10/23/2017,12/17/2017,
a1C36000004t4grEAA,Intro. to Sociology,10/23/2017,12/17/2017,A
a1C36000004NBx4EAG,Introduction to Psychology,10/23/2017,12/17/2017,
a1C36000004t4jKEAQ,Critical Thinking,10/23/2017,12/17/2017,
a1C36000004NJD4EAO,Info Fluency & Acad Integrity,10/23/2017,12/17/2017,
a1C36000004NBvFEAW,Academic Foundations,10/23/2017,12/17/2017,
a1C36000004t4fIEAQ,Applied Mathematics,10/23/2017,12/17/2017,
a1C36000004NBwDEAW,Liberal Arts Core Found,10/23/2017,12/17/2017,
a1C36000004t4fkEAA,Princ of Marketing,10/23/2017,12/17/2017,
a1C36000004NBwhEAG,Public Speaking I,10/23/2017,12/17/2017,
a1C36000004t4jSEAQ,United States History Surv II,10/23/2017,12/17/2017,
a1C36000004t4gOEAQ,Social Psychology,10/23/2017,12/17/2017,
a1C36000004tzzWEAQ,Liberal Arts Core Found,10/23/2017,12/17/2017,
